IBEE - Carteira do Dia 21/10/24
Código;Ação;Tipo;Qtde. Teórica;Part. (%)
BBSE3;BBSEGURIDADE;ON      NM;230.360.060;19,849;
BBAS3;BRASIL;ON      NM;300.893.492;20,460;
CXSE3;CAIXA SEGURI;ON      NM;517.500.000;19,025;
CMIG4;CEMIG;PN      N1;727.525.795;20,463;
PETR3;PETROBRAS;ON      N2;74.094.556;7,621;
PETR4;PETROBRAS;PN      N2;134.099.689;12,582;
Quantidade Teórica Total;;;1.984.473.592;100,000
Redutor;;;10.370.491,34236060
